asn,name,orig_prefix,orig_prefix_len,net24,target_ip,ptr,ping,score,reason
4780,SEEDNet,175.181.187.0/24,24,175.181.187.0/24,175.181.187.1,175-181-187-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.181.231.0/24,24,175.181.231.0/24,175.181.231.1,175-181-231-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.181.232.0/24,24,175.181.232.0/24,175.181.232.1,175-181-232-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.181.233.0/24,24,175.181.233.0/24,175.181.233.1,175-181-233-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.181.243.0/24,24,175.181.243.0/24,175.181.243.1,175-181-243-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.181.244.0/24,24,175.181.244.0/24,175.181.244.1,175-181-244-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.6.0/24,24,175.182.6.0/24,175.182.6.1,175-182-6-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.7.0/24,24,175.182.7.0/24,175.182.7.1,175-182-7-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.8.0/24,24,175.182.8.0/24,175.182.8.1,175-182-8-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.9.0/24,24,175.182.9.0/24,175.182.9.1,175-182-9-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.10.0/24,24,175.182.10.0/24,175.182.10.1,175-182-10-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.12.0/24,24,175.182.12.0/24,175.182.12.1,175-182-12-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.25.0/24,24,175.182.25.0/24,175.182.25.1,175-182-25-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.31.0/24,24,175.182.31.0/24,175.182.31.1,175-182-31-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.32.0/24,24,175.182.32.0/24,175.182.32.1,175-182-32-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.36.0/24,24,175.182.36.0/24,175.182.36.1,175-182-36-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.37.0/24,24,175.182.37.0/24,175.182.37.1,175-182-37-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.38.0/24,24,175.182.38.0/24,175.182.38.1,175-182-38-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.39.0/24,24,175.182.39.0/24,175.182.39.1,175-182-39-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.40.0/24,24,175.182.40.0/24,175.182.40.1,175-182-40-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.41.0/24,24,175.182.41.0/24,175.182.41.1,175-182-41-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.64.0/24,24,175.182.64.0/24,175.182.64.1,175-182-64-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.65.0/24,24,175.182.65.0/24,175.182.65.1,175-182-65-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.68.0/24,24,175.182.68.0/24,175.182.68.1,175-182-68-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.75.0/24,24,175.182.75.0/24,175.182.75.1,175-182-75-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.95.0/24,24,175.182.95.0/24,175.182.95.1,175-182-95-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.108.0/24,24,175.182.108.0/24,175.182.108.1,175-182-108-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.109.0/24,24,175.182.109.0/24,175.182.109.1,175-182-109-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.113.0/24,24,175.182.113.0/24,175.182.113.1,175-182-113-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.131.0/24,24,175.182.131.0/24,175.182.131.1,175-182-131-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.132.0/24,24,175.182.132.0/24,175.182.132.1,175-182-132-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.133.0/24,24,175.182.133.0/24,175.182.133.1,175-182-133-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.134.0/24,24,175.182.134.0/24,175.182.134.1,175-182-134-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.135.0/24,24,175.182.135.0/24,175.182.135.1,175-182-135-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.136.0/24,24,175.182.136.0/24,175.182.136.1,175-182-136-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.169.0/24,24,175.182.169.0/24,175.182.169.1,175-182-169-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.172.0/24,24,175.182.172.0/24,175.182.172.1,175-182-172-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.180.0/24,24,175.182.180.0/24,175.182.180.1,175-182-180-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.181.0/24,24,175.182.181.0/24,175.182.181.1,175-182-181-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.182.0/24,24,175.182.182.0/24,175.182.182.1,175-182-182-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.183.0/24,24,175.182.183.0/24,175.182.183.1,175-182-183-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.185.0/24,24,175.182.185.0/24,175.182.185.1,175-182-185-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.186.0/24,24,175.182.186.0/24,175.182.186.1,175-182-186-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.188.0/24,24,175.182.188.0/24,175.182.188.1,175-182-188-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.198.0/24,24,175.182.198.0/24,175.182.198.1,175-182-198-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.199.0/24,24,175.182.199.0/24,175.182.199.1,175-182-199-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.200.0/24,24,175.182.200.0/24,175.182.200.1,175-182-200-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.217.0/24,24,175.182.217.0/24,175.182.217.1,175-182-217-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.219.0/24,24,175.182.219.0/24,175.182.219.1,175-182-219-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.220.0/24,24,175.182.220.0/24,175.182.220.1,175-182-220-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.224.0/24,24,175.182.224.0/24,175.182.224.1,175-182-224-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.227.0/24,24,175.182.227.0/24,175.182.227.1,175-182-227-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.236.0/24,24,175.182.236.0/24,175.182.236.1,175-182-236-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.252.0/24,24,175.182.252.0/24,175.182.252.1,175-182-252-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.182.255.0/24,24,175.182.255.0/24,175.182.255.1,175-182-255-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.183.15.0/24,24,175.183.15.0/24,175.183.15.1,175-183-15-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.183.32.0/24,24,175.183.32.0/24,175.183.32.1,175-183-32-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,175.183.255.0/24,24,175.183.255.0/24,175.183.255.1,175-183-255-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,180.214.180.0/24,24,180.214.180.0/24,180.214.180.1,n180-h1.214.180.dynamic.da.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.46.0/24,24,192.72.46.0/24,192.72.46.1,h1-192-72-46.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.49.0/24,24,192.72.49.0/24,192.72.49.1,h1-192-72-49.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.50.0/24,24,192.72.50.0/24,192.72.50.1,h1-192-72-50.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.51.0/24,24,192.72.51.0/24,192.72.51.1,h1-192-72-51.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.52.0/24,24,192.72.52.0/24,192.72.52.1,h1-192-72-52.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.54.0/24,24,192.72.54.0/24,192.72.54.1,h1-192-72-54.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.55.0/24,24,192.72.55.0/24,192.72.55.1,h1-192-72-55.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.60.0/24,24,192.72.60.0/24,192.72.60.1,h1-192-72-60.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.61.0/24,24,192.72.61.0/24,192.72.61.1,h1-192-72-61.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.62.0/24,24,192.72.62.0/24,192.72.62.1,h1-192-72-62.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.63.0/24,24,192.72.63.0/24,192.72.63.1,h1-192-72-63.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.71.0/24,24,192.72.71.0/24,192.72.71.1,sj71-1.dialup.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.73.0/24,24,192.72.73.0/24,192.72.73.1,sj73-1.dialup.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.74.0/24,24,192.72.74.0/24,192.72.74.1,sj74-1.dialup.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.76.0/24,24,192.72.76.0/24,192.72.76.1,sj76-1.dialup.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.77.0/24,24,192.72.77.0/24,192.72.77.1,192-72-77-1.dialup.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.79.0/24,24,192.72.79.0/24,192.72.79.1,sj79-1.dialup.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.86.0/24,24,192.72.86.0/24,192.72.86.1,h1-192-72-86.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.89.0/24,24,192.72.89.0/24,192.72.89.1,h1-192-72-89.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.90.0/24,24,192.72.90.0/24,192.72.90.1,nn90-1.dialup.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.107.0/24,24,192.72.107.0/24,192.72.107.1,h1-192-72-107.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.108.0/24,24,192.72.108.0/24,192.72.108.1,h1-192-72-108.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.110.0/24,24,192.72.110.0/24,192.72.110.1,h1-192-72-110.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.112.0/24,24,192.72.112.0/24,192.72.112.1,h1-192-72-112.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.120.0/24,24,192.72.120.0/24,192.72.120.1,h1-192-72-120.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.121.0/24,24,192.72.121.0/24,192.72.121.1,r121-1.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.122.0/24,24,192.72.122.0/24,192.72.122.1,r122-1.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.123.0/24,24,192.72.123.0/24,192.72.123.1,h1-192-72-123.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.130.0/24,24,192.72.130.0/24,192.72.130.1,h1-192-72-130.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.133.0/24,24,192.72.133.0/24,192.72.133.1,h1-192-72-133.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.140.0/24,24,192.72.140.0/24,192.72.140.1,h1-192-72-140.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.141.0/24,24,192.72.141.0/24,192.72.141.1,h1-192-72-141.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.146.0/24,24,192.72.146.0/24,192.72.146.1,h1-192-72-146.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.148.0/24,24,192.72.148.0/24,192.72.148.1,h1-192-72-148.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.149.0/24,24,192.72.149.0/24,192.72.149.1,h1-192-72-149.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.151.0/24,24,192.72.151.0/24,192.72.151.1,h1-192-72-151.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.154.0/24,24,192.72.154.0/24,192.72.154.1,h1-192-72-154.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.155.0/24,24,192.72.155.0/24,192.72.155.1,h1-192-72-155.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,192.72.168.0/24,24,192.72.168.0/24,192.72.168.1,h1-192-72-168.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.68.0/24,24,203.67.68.0/24,203.67.68.1,h1-203-67-68.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.156.0/24,24,203.67.156.0/24,203.67.156.1,203-67-156-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.171.0/24,24,203.67.171.0/24,203.67.171.1,h1-203-67-171.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.172.0/24,24,203.67.172.0/24,203.67.172.1,h1-203-67-172.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.174.0/24,24,203.67.174.0/24,203.67.174.1,h1-203-67-174.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.176.0/24,24,203.67.176.0/24,203.67.176.1,fa176-1.asiawhere.com,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.183.0/24,24,203.67.183.0/24,203.67.183.1,1-203-67-183.dcc.com.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.212.0/24,24,203.67.212.0/24,203.67.212.1,h1-203-67-212.uscstmoea.gov.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.231.0/24,24,203.67.231.0/24,203.67.231.1,h1-203-67-231.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.242.0/24,24,203.67.242.0/24,203.67.242.1,h1-203-67-242.salmat.com.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.67.249.0/24,24,203.67.249.0/24,203.67.249.1,h1-203-67-249.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.70.21.0/24,24,203.70.21.0/24,203.70.21.1,h1-203-70-21.xerox.com.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.70.135.0/24,24,203.70.135.0/24,203.70.135.1,h1-203-70-135.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.70.185.0/24,24,203.70.185.0/24,203.70.185.1,h1-203-70-185.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.70.194.0/24,24,203.70.194.0/24,203.70.194.1,h1-203-70-194.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.70.208.0/24,24,203.70.208.0/24,203.70.208.1,203-70-208-1.adsl.static.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.70.214.0/24,24,203.70.214.0/24,203.70.214.1,h1-203-70-214.futis.com.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.70.224.0/24,24,203.70.224.0/24,203.70.224.1,h1-203-70-224.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.70.231.0/24,24,203.70.231.0/24,203.70.231.1,h1-203-70-231.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.73.3.0/24,24,203.73.3.0/24,203.73.3.1,h1-203-73-3.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.73.25.0/24,24,203.73.25.0/24,203.73.25.1,h1-203-73-25.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.73.62.0/24,24,203.73.62.0/24,203.73.62.1,tc.wilson.com.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.73.110.0/24,24,203.73.110.0/24,203.73.110.1,h1-203-73-110.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.73.112.0/24,24,203.73.112.0/24,203.73.112.1,203-73-112-1.static.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.73.131.0/24,24,203.73.131.0/24,203.73.131.1,h1-203-73-131.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.73.226.0/24,24,203.73.226.0/24,203.73.226.1,h1-203-73-226.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.73.234.0/24,24,203.73.234.0/24,203.73.234.1,h1-203-73-234.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,203.73.238.0/24,24,203.73.238.0/24,203.73.238.1,h1-203-73-238.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.8.0/24,24,210.64.8.0/24,210.64.8.1,h1-210-64-8.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.18.0/24,24,210.64.18.0/24,210.64.18.1,210-64-18-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.24.0/24,24,210.64.24.0/24,210.64.24.1,1.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.49.0/24,24,210.64.49.0/24,210.64.49.1,210-64-49-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.53.0/24,24,210.64.53.0/24,210.64.53.1,210-64-53-1.adsl.static.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.69.0/24,24,210.64.69.0/24,210.64.69.1,sw64-69-1.adsl.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.124.0/24,24,210.64.124.0/24,210.64.124.1,h1-210-64-124.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.169.0/24,24,210.64.169.0/24,210.64.169.1,210-64-169-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.189.0/24,24,210.64.189.0/24,210.64.189.1,h1-210-64-189.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.64.215.0/24,24,210.64.215.0/24,210.64.215.1,ap01.moneyboss.com.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.47.0/24,24,210.66.47.0/24,210.66.47.1,h1-210-66-47.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.48.0/24,24,210.66.48.0/24,210.66.48.1,h1-210-66-48.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.64.0/24,24,210.66.64.0/24,210.66.64.1,sw66-64-1.adsl.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.65.0/24,24,210.66.65.0/24,210.66.65.1,sw66-65-1.adsl.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.66.0/24,24,210.66.66.0/24,210.66.66.1,sw66-66-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.67.0/24,24,210.66.67.0/24,210.66.67.1,sw66-67-1.adsl.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.88.0/24,24,210.66.88.0/24,210.66.88.1,210-66-88-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.89.0/24,24,210.66.89.0/24,210.66.89.1,210-66-89-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.90.0/24,24,210.66.90.0/24,210.66.90.1,sw66-90-1.adsl.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.91.0/24,24,210.66.91.0/24,210.66.91.1,210-66-91-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.92.0/24,24,210.66.92.0/24,210.66.92.1,210-66-92-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.93.0/24,24,210.66.93.0/24,210.66.93.1,210-66-93-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.94.0/24,24,210.66.94.0/24,210.66.94.1,210-66-94-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.95.0/24,24,210.66.95.0/24,210.66.95.1,210-66-95-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.99.0/24,24,210.66.99.0/24,210.66.99.1,h1-210-66-99.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.107.0/24,24,210.66.107.0/24,210.66.107.1,h1-210-66-107.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.128.0/24,24,210.66.128.0/24,210.66.128.1,h210-66-128-1.host-dial.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.129.0/24,24,210.66.129.0/24,210.66.129.1,210-66-129-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.130.0/24,24,210.66.130.0/24,210.66.130.1,210-66-130-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.131.0/24,24,210.66.131.0/24,210.66.131.1,210-66-131-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.174.0/24,24,210.66.174.0/24,210.66.174.1,h1-210-66-174.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.176.0/24,24,210.66.176.0/24,210.66.176.1,h1-210-66-176.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.191.0/24,24,210.66.191.0/24,210.66.191.1,h1-210-66-191.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.207.0/24,24,210.66.207.0/24,210.66.207.1,h1-210-66-207.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.66.219.0/24,24,210.66.219.0/24,210.66.219.1,h1-210-66-219.static.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.1.0/24,24,210.68.1.0/24,210.68.1.1,mozart.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.18.0/24,24,210.68.18.0/24,210.68.18.1,210-68-18-1.farglory.com.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.19.0/24,24,210.68.19.0/24,210.68.19.1,210-68-19-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.40.0/24,24,210.68.40.0/24,210.68.40.1,sw68-40-1.adsl.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.65.0/24,24,210.68.65.0/24,210.68.65.1,210-68-65-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.68.0/24,24,210.68.68.0/24,210.68.68.1,210-68-68-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.74.0/24,24,210.68.74.0/24,210.68.74.1,210-68-74-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.77.0/24,24,210.68.77.0/24,210.68.77.1,h1-210-68-77.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.79.0/24,24,210.68.79.0/24,210.68.79.1,210-68-79-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.80.0/24,24,210.68.80.0/24,210.68.80.1,210-68-80-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.81.0/24,24,210.68.81.0/24,210.68.81.1,h1-210-68-81.yfy.com.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.95.0/24,24,210.68.95.0/24,210.68.95.1,h1-210-68-95.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.123.0/24,24,210.68.123.0/24,210.68.123.1,210-68-123-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.132.0/24,24,210.68.132.0/24,210.68.132.1,210-68-132-1.adsl.dynamic.seed.net.tw,False,130.0,base_prflen=24;ptr
4780,SEEDNet,210.68.144.0/24,24,210.68.144.0/24,210.68.144.1,210-68-144-1.static.seed.net.tw,False,130.0,base_prflen=24;ptr
