ASN,Org,Prefix,Center_IP,PTR_Hostname,Status,Country,Region,City,Latitude,Longitude,Message
4780,SEEDNet,221.169.192.0/19,221.169.208.0,sw169-208-0.static.seed.net.tw,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
4780,SEEDNet,221.169.224.0/19,221.169.240.0,sw169-240-0.static.seed.net.tw,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
4780,SEEDNet,222.157.64.0/19,222.157.80.0,,success,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,
4780,SEEDNet,2001:cd8::/32,2001:cd8:8000::,,success,Taiwan,Taiwan,Taipei,25.033,121.565,
4780,SEEDNet,2001:cd8:103::/48,2001:cd8:103:8000::,,success,Taiwan,Taiwan,Taipei,25.033,121.565,
4780,SEEDNet,2001:cd8:4780::/48,2001:cd8:4780:8000::,,success,Taiwan,Taiwan,Taipei,25.033,121.565,
4780,SEEDNet,2001:cd8:e000::/48,2001:cd8:e000:8000::,,success,Taiwan,Taiwan,Taipei,25.033,121.565,
4780,SEEDNet,2001:cd8:e001::/48,2001:cd8:e001:8000::,,success,Taiwan,Taiwan,Taipei,25.033,121.565,
4780,SEEDNet,2001:cd8:e002::/48,2001:cd8:e002:8000::,,success,Taiwan,Taiwan,Taipei,25.033,121.565,
4780,SEEDNet,2001:cd8:e003::/48,2001:cd8:e003:8000::,,success,Taiwan,Taiwan,Taipei,25.033,121.565,
4780,SEEDNet,2001:cd8:e00c::/48,2001:cd8:e00c:8000::,,success,Taiwan,Taiwan,Taipei,25.033,121.565,
4780,SEEDNet,2001:4580::/26,2001:45a0::,,success,Taiwan,Taiwan,Neihu District,25.0936,121.594,
4780,SEEDNet,2001:45b1::/36,2001:45b1:800::,,success,Taiwan,Taiwan,Neihu District,25.0936,121.594,
