ASN,Org,Prefix,Center_IP,PTR_Hostname,Status,Country,Region,City,Latitude,Longitude,Message
3462,HiNet,211.72.233.0/24,211.72.233.128,211-72-233-128.hinet-ip.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,211.75.0.0/16,211.75.128.0,211-75-128-0.hinet-ip.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,218.160.0.0/16,218.160.128.0,218-160-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
3462,HiNet,218.161.0.0/16,218.161.128.0,218-161-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
3462,HiNet,218.161.0.0/17,218.161.64.0,218-161-64-0.hinet-ip.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,218.161.128.0/17,218.161.192.0,218-161-192-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
3462,HiNet,218.162.0.0/16,218.162.128.0,218-162-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Taipei,25.033,121.565,
3462,HiNet,218.163.0.0/16,218.163.128.0,218-163-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Taipei,25.033,121.565,
3462,HiNet,218.164.0.0/16,218.164.128.0,218-164-128-0.dynamic-ip.hinet.net,success,Taiwan,Tainan,Tainan City,22.9917,120.2148,
3462,HiNet,218.165.0.0/16,218.165.128.0,218-165-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Taipei,25.0367,121.524,
3462,HiNet,218.166.0.0/16,218.166.128.0,218-166-128-0.dynamic-ip.hinet.net,success,Taiwan,Taitung,Taitung,22.7564,121.1418,
3462,HiNet,218.167.0.0/16,218.167.128.0,218-167-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
3462,HiNet,218.168.0.0/16,218.168.128.0,218-168-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Taipei,25.033,121.565,
3462,HiNet,218.169.0.0/16,218.169.128.0,218-169-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Taipei,25.0367,121.524,
3462,HiNet,218.170.0.0/16,218.170.128.0,218-170-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Taipei,25.033,121.565,
3462,HiNet,218.171.0.0/16,218.171.128.0,218-171-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Taipei,25.033,121.565,
3462,HiNet,218.172.0.0/16,218.172.128.0,218-172-128-0.dynamic-ip.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,218.173.0.0/16,218.173.128.0,218-173-128-0.dynamic-ip.hinet.net,success,Taiwan,Tainan,Tainan City,22.9917,120.2148,
3462,HiNet,218.174.0.0/16,218.174.128.0,218-174-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
3462,HiNet,218.175.0.0/16,218.175.128.0,218-175-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
3462,HiNet,220.128.72.0/24,220.128.72.128,220-128-72-128.twgate-ip.twgate.net,success,Taiwan,Taiwan,Taipei,25.0501,121.565,
3462,HiNet,220.128.77.0/24,220.128.77.128,220-128-77-128.twgate-ip.twgate.net,success,Taiwan,Taiwan,Taipei,25.0501,121.565,
3462,HiNet,220.128.79.0/24,220.128.79.128,,success,Taiwan,Taiwan,Taipei,25.0501,121.565,
3462,HiNet,220.128.80.0/24,220.128.80.128,220-128-80-128.twgate-ip.twgate.net,success,Taiwan,Taiwan,Taipei,25.033,121.565,
3462,HiNet,220.128.96.0/19,220.128.112.0,220-128-112-0.hinet-ip.hinet.net,success,Taiwan,Taoyuan,Guishan,25.0273,121.359,
3462,HiNet,220.128.128.0/17,220.128.192.0,220-128-192-0.hinet-ip.hinet.net,success,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,
3462,HiNet,220.129.0.0/16,220.129.128.0,220-129-128-0.dynamic-ip.hinet.net,success,Taiwan,Hsinchu County,Zhubei,24.8351,121.0056,
3462,HiNet,220.130.0.0/16,220.130.128.0,220-130-128-0.hinet-ip.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,220.131.0.0/16,220.131.128.0,220-131-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
3462,HiNet,220.132.0.0/16,220.132.128.0,220-132-128-0.hinet-ip.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,220.133.0.0/16,220.133.128.0,220-133-128-0.hinet-ip.hinet.net,success,Taiwan,Taoyuan,Yangmei District,24.9102,121.1482,
3462,HiNet,220.134.0.0/16,220.134.128.0,220-134-128-0.hinet-ip.hinet.net,success,Taiwan,Taoyuan,Taoyuan District,24.9889,121.3176,
3462,HiNet,220.135.0.0/16,220.135.128.0,220-135-128-0.hinet-ip.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,220.136.0.0/16,220.136.128.0,220-136-128-0.dynamic-ip.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,220.137.0.0/16,220.137.128.0,220-137-128-0.dynamic-ip.hinet.net,success,Taiwan,Taoyuan,Taoyuan District,24.9889,121.3176,
3462,HiNet,220.138.0.0/16,220.138.128.0,220-138-128-0.dynamic-ip.hinet.net,success,Taiwan,Tainan,Tainan City,22.9917,120.2148,
3462,HiNet,220.139.0.0/16,220.139.128.0,220-139-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
3462,HiNet,220.140.0.0/16,220.140.128.0,220-140-128-0.dynamic-ip.hinet.net,success,Taiwan,Taiwan,Neihu District,25.0689,121.591,
3462,HiNet,220.141.0.0/16,220.141.128.0,220-141-128-0.dynamic-ip.hinet.net,success,Taiwan,Taoyuan,Taoyuan District,24.9889,121.3176,
3462,HiNet,220.142.0.0/16,220.142.128.0,220-142-128-0.dynamic-ip.hinet.net,success,Taiwan,Pingtung,Pingtung City,22.6745,120.491,
3462,HiNet,220.143.0.0/16,220.143.128.0,220-143-128-0.dynamic-ip.hinet.net,success,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,
3462,HiNet,2001:b000:100::/40,2001:b000:180::,2001-b000-0180-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b000:400::/38,2001:b000:600::,2001-b000-0600-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b001::/32,2001:b001:8000::,,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b010::/28,2001:b018::,,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b011::/37,2001:b011:400::,2001-b011-0400-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b011:1000::/37,2001:b011:1400::,2001-b011-1400-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b011:2000::/36,2001:b011:2800::,2001-b011-2800-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,
3462,HiNet,2001:b011:3000::/37,2001:b011:3400::,2001-b011-3400-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,
3462,HiNet,2001:b011:3800::/37,2001:b011:3c00::,2001-b011-3c00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,
3462,HiNet,2001:b011:4000::/37,2001:b011:4400::,2001-b011-4400-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b011:5c00::/38,2001:b011:5e00::,2001-b011-5e00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Taoyuan,Taoyuan District,24.9889,121.3176,
3462,HiNet,2001:b011:6800::/37,2001:b011:6c00::,2001-b011-6c00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Taoyuan,Zhongli District,24.9604,121.2392,
3462,HiNet,2001:b011:7000::/37,2001:b011:7400::,2001-b011-7400-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Hsinchu City,Hsinchu,24.8065,120.9706,
3462,HiNet,2001:b011:7800::/38,2001:b011:7a00::,2001-b011-7a00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Yilan County,Yilan,24.757,121.753,
3462,HiNet,2001:b011:7c00::/38,2001:b011:7e00::,2001-b011-7e00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Hualien County,Hualien City,23.9807,121.6115,
3462,HiNet,2001:b011:8000::/36,2001:b011:8800::,2001-b011-8800-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b011:9800::/38,2001:b011:9a00::,2001-b011-9a00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b011:a400::/38,2001:b011:a600::,2001-b011-a600-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Changhua,Chang-hua,24.0761,120.5648,
3462,HiNet,2001:b011:b000::/38,2001:b011:b200::,2001-b011-b200-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Miaoli,Miaoli,24.5641,120.8275,
3462,HiNet,2001:b011:b800::/38,2001:b011:ba00::,2001-b011-ba00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Yunlin,Yunlin,23.7113,120.3897,
3462,HiNet,2001:b011:bc00::/38,2001:b011:be00::,2001-b011-be00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Nantou,Nantou City,23.9082,120.6559,
3462,HiNet,2001:b011:c000::/37,2001:b011:c400::,2001-b011-c400-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,
3462,HiNet,2001:b011:d000::/38,2001:b011:d200::,2001-b011-d200-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Chiayi,Chiayi City,23.4815,120.4498,
3462,HiNet,2001:b011:d800::/38,2001:b011:da00::,2001-b011-da00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Tainan,Tainan City,22.9917,120.2148,
3462,HiNet,2001:b011:e000::/38,2001:b011:e200::,2001-b011-e200-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,
3462,HiNet,2001:b011:e600::/39,2001:b011:e700::,2001-b011-e700-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,
3462,HiNet,2001:b011:f200::/39,2001:b011:f300::,2001-b011-f300-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Pingtung,Pingtung City,22.6745,120.491,
3462,HiNet,2001:b011:fa00::/39,2001:b011:fb00::,2001-b011-fb00-0000-0000-0000-0000-0000.dynamic-ip6.hinet.net,success,Taiwan,Taitung,Taitung,22.7564,121.1418,
3462,HiNet,2001:b020::/27,2001:b030::,2001-b030-0000-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b030::/37,2001:b030:400::,2001-b030-0400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b030:1000::/37,2001:b030:1400::,2001-b030-1400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b030:2000::/36,2001:b030:2800::,2001-b030-2800-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b030:5c00::/38,2001:b030:5e00::,2001-b030-5e00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b030:7000::/37,2001:b030:7400::,2001-b030-7400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b030:7800::/38,2001:b030:7a00::,2001-b030-7a00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b030:7c00::/38,2001:b030:7e00::,2001-b030-7e00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taipei City,Taipei,25.053,121.5259,
3462,HiNet,2001:b030:8000::/36,2001:b030:8800::,2001-b030-8800-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:a400::/38,2001:b030:a600::,2001-b030-a600-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:a800::/38,2001:b030:aa00::,2001-b030-aa00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:b000::/38,2001:b030:b200::,2001-b030-b200-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:b800::/38,2001:b030:ba00::,2001-b030-ba00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:bc00::/38,2001:b030:be00::,2001-b030-be00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:c000::/37,2001:b030:c400::,2001-b030-c400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:d000::/38,2001:b030:d200::,2001-b030-d200-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:d800::/38,2001:b030:da00::,2001-b030-da00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:f200::/39,2001:b030:f300::,2001-b030-f300-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:fa00::/39,2001:b030:fb00::,2001-b030-fb00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:fc00::/39,2001:b030:fd00::,2001-b030-fd00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b030:fe00::/39,2001:b030:ff00::,2001-b030-ff00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taichung City,Taichung,24.144,120.6844,
3462,HiNet,2001:b031::/37,2001:b031:400::,2001-b031-0400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:1000::/37,2001:b031:1400::,2001-b031-1400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:2000::/36,2001:b031:2800::,2001-b031-2800-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:5c00::/38,2001:b031:5e00::,2001-b031-5e00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:7000::/37,2001:b031:7400::,2001-b031-7400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:7800::/38,2001:b031:7a00::,2001-b031-7a00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:7c00::/38,2001:b031:7e00::,2001-b031-7e00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:8000::/36,2001:b031:8800::,2001-b031-8800-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:a400::/38,2001:b031:a600::,2001-b031-a600-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:a800::/38,2001:b031:aa00::,2001-b031-aa00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:b000::/38,2001:b031:b200::,2001-b031-b200-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:b800::/38,2001:b031:ba00::,2001-b031-ba00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:bc00::/38,2001:b031:be00::,2001-b031-be00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:c000::/37,2001:b031:c400::,2001-b031-c400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:d000::/38,2001:b031:d200::,2001-b031-d200-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:d800::/38,2001:b031:da00::,2001-b031-da00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:f200::/39,2001:b031:f300::,2001-b031-f300-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:fa00::/39,2001:b031:fb00::,2001-b031-fb00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:fc00::/39,2001:b031:fd00::,2001-b031-fd00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b031:fe00::/39,2001:b031:ff00::,2001-b031-ff00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b032::/37,2001:b032:400::,2001-b032-0400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b032:2000::/36,2001:b032:2800::,2001-b032-2800-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b032:3000::/37,2001:b032:3400::,2001-b032-3400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b032:3800::/37,2001:b032:3c00::,2001-b032-3c00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b032:5c00::/38,2001:b032:5e00::,2001-b032-5e00-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b032:7000::/37,2001:b032:7400::,2001-b032-7400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b032:8000::/36,2001:b032:8800::,2001-b032-8800-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b032:a400::/38,2001:b032:a600::,2001-b032-a600-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b032:c000::/37,2001:b032:c400::,2001-b032-c400-0000-0000-0000-0000-0000.hinet-ip6.hinet.net,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2001:b040::/26,2001:b060::,,success,Taiwan,Taiwan,Taipei,25.0334,121.566,
3462,HiNet,2406:300::/32,2406:300:8000::,,success,Taiwan,Taiwan,Taipei,25.033,121.565,
3462,HiNet,2407:4700::/32,2407:4700:8000::,,success,Taiwan,Taiwan,Taipei,25.0186,121.558,
3462,HiNet,2602:ffe4:c04::/48,2602:ffe4:c04:8000::,,success,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,
